"Gene","log2FC","p_value"
"Gene618",-1.81860962976949,0.00905524683184922
"Gene619",1.15390991258367,0.515014436794445
"Gene620",0.946918552881855,0.44864604016766
"Gene621",-0.18424074452202,0.148848521756008
"Gene622",-0.337968531715734,0.0884066906291991
"Gene623",-0.443377928653395,0.97917517228052
"Gene624",-0.604060615190809,0.858000609558076
"Gene625",-1.05819643421291,0.391984206624329
"Gene626",-0.138495404602231,0.662628387100995
"Gene627",0.254652778665947,0.479530205251649
"Gene628",-0.312634384159844,0.0611987235024571
"Gene629",1.24843464130501,0.0964956420939416
"Gene630",2.3380842152983,0.787439621519297
"Gene631",-1.2842225907386,0.113983846735209
"Gene632",1.07652456969391,0.532986258156598
"Gene633",-0.833779823306944,0.545898476615548
"Gene634",1.75130154079163,0.73593278741464
"Gene635",0.644703916686845,0.784598154015839
"Gene636",-0.132254449732004,0.133046332513914
"Gene637",0.0699683200605999,0.260462623788044
"Gene638",-0.503075896018772,0.903766040457413
"Gene639",-0.0399052547555009,0.876360866473988
"Gene640",0.122542726226082,0.995970781659707
"Gene641",-0.632272902137586,0.0932947138790041
"Gene642",-0.358197558466031,0.640558056533337
"Gene643",0.0979521289053578,0.917722074780613
"Gene644",-0.322346545109634,0.636080117896199
"Gene645",-0.927919218397593,0.267508598277345
"Gene646",-0.290795151853371,0.304192394483835
"Gene647",-0.413339958018464,0.0477729628328234
"Gene648",1.76001414632579,0.333492050413042
"Gene649",1.52502159077152,0.789808777626604
"Gene650",-0.864585674137694,0.244323443854228
"Gene651",0.963721855909811,0.846304917242378
"Gene652",0.407024093557078,0.836259488249198
"Gene653",-0.505361319262583,0.795729193370789
"Gene654",-1.46473653925059,0.880341484444216
"Gene655",-1.16799357711821,0.805965756298974
"Gene656",0.899541412139007,0.232098824810237
"Gene657",-0.165489170680489,0.904620699351653
"Gene658",0.813494330244796,0.907759611494839
"Gene659",0.0745804981294605,0.876651227008551
"Gene660",-0.270363409750903,0.0601898021996021
"Gene661",0.844459753996087,0.83424573787488
"Gene662",-0.632779762707894,0.627481933915988
"Gene663",0.923897393089693,0.390738488407806
"Gene664",-1.19694156442721,0.810363992117345
"Gene665",0.332527041224157,0.195589284645393
"Gene666",-1.87054636004713,0.4006790779531
"Gene667",-1.61216064637941,0.838440341176465
"Gene668",-0.745634086944928,0.356560571119189
"Gene669",-0.818907797457412,0.121505261631683
"Gene670",-0.364443168773302,0.204946038778871
"Gene671",1.00487521599521,0.895495517412201
"Gene672",-0.102197702465487,0.854241952300072
"Gene673",-0.454033146451577,0.231549689779058
"Gene674",2.16859654039001,0.154066457180306
"Gene675",-0.647034573989906,0.464524927781895
"Gene676",-1.18249335028613,0.464020370040089
"Gene677",0.118997256117936,0.66211556410417
"Gene678",2.09677872607543,0.912710241740569
"Gene679",-2.59236946192623,0.911787076154724
"Gene680",0.152424788077954,0.822464620694518
"Gene681",0.21161026573267,0.235044839791954
"Gene682",0.367690393085861,0.84097188198939
"Gene683",1.76230895542827,0.510569293051958
"Gene684",-0.431007763788003,0.326563209528103
"Gene685",0.658439315111266,0.354707729304209
"Gene686",-1.61288343553532,0.0590669293887913
"Gene687",-0.439109234435849,0.928922785213217
"Gene688",2.12619063059612,0.728325402364135
"Gene689",-0.807265309416477,0.0505728810094297
"Gene690",-0.920251872366333,0.907431945670396
"Gene691",0.169865963043471,0.618914623977616
"Gene692",1.42971060163046,0.155700180213898
"Gene693",-0.774537210691761,0.325512170325965
"Gene694",-1.03599231798939,0.513683638069779
"Gene695",-1.36017178531618,0.175223203841597
"Gene696",0.96947061178425,0.931020363001153
"Gene697",-0.732270292310805,0.661753284046426
"Gene698",-1.07482613982336,0.914688755059615
"Gene699",-0.650226937224108,0.75684406934306
"Gene700",-2.88141644503832,0.667206082958728
"Gene701",-1.15728636732214,0.922768850577995
"Gene702",-1.42801336376465,0.0520528515335172
"Gene703",-0.290450790439094,0.607465030392632
"Gene704",-1.39730037467405,0.684990480309352
"Gene705",0.287265389605739,0.53718356997706
"Gene706",-0.433131350565482,0.691517498344183
"Gene707",-0.115823154605609,0.986746086273342
"Gene708",0.940412224699817,0.460937208030373
"Gene709",-0.354060156684139,0.0723204803653061
"Gene710",-0.213261877437087,0.0447621222119778
"Gene711",0.033486509022865,0.30128976656124
"Gene712",1.98090942663597,0.572784695308656
"Gene713",-0.73110663688205,0.798303320771083
"Gene714",-0.612244234746342,0.887365640606731
"Gene715",0.442050582508265,0.21284107468091
"Gene716",-0.428109691800098,0.929524595150724
"Gene717",0.153609493167534,0.985580279259011
"Gene718",-0.430826676494344,0.44415736105293
"Gene719",-0.182915674587198,0.0641083708032966
"Gene720",0.0109121971457801,0.763191011035815
"Gene721",-1.15589300888744,0.781458932440728
"Gene722",1.28208287706124,0.700356271350756
"Gene723",-0.168849374792657,0.21500356728211
"Gene724",0.999918275689737,0.531837536022067
"Gene725",1.33358694983003,0.0473568935412914
"Gene726",0.411720748208006,0.299869063775986
"Gene727",-0.446701186676282,0.848494960693642
"Gene728",-0.258952004127385,0.446287484606728
"Gene729",-1.44191050593233,0.644412744557485
"Gene730",0.164665680608208,0.513793049845845
"Gene731",0.410488662425451,0.301919483114034
"Gene732",0.648699391485953,0.687763067893684
"Gene733",-0.298397389066502,0.309614332858473
"Gene734",-1.45959087794616,0.899626993807033
"Gene735",-0.552975659656351,0.944847128354013
"Gene736",-0.988682775535256,0.0891796865034848
"Gene737",0.295172454368945,0.604476207168773
"Gene738",-0.786694227850491,0.198450952069834
"Gene739",-0.657260582710353,0.795207907212898
"Gene740",0.500460158132243,0.249588100006804
"Gene741",1.91843008229901,0.895305833080783
"Gene742",-1.7541800696715,0.0230906249489635
"Gene743",0.0727631577795665,0.674768186174333
"Gene744",-0.930593883955097,0.485895727528259
"Gene745",-0.646977728387357,0.549627595348284
"Gene746",0.854000158511169,0.118083514971659
"Gene747",0.119630190866215,0.0527846701443195
"Gene748",0.826598824370699,0.701476961607113
"Gene749",0.905806759001323,0.987792854662985
"Gene750",1.3782576482062,0.932171725202352
"Gene751",1.82288922225413,0.252236988628283
"Gene752",-1.38093247035103,0.390889073023573
"Gene753",-1.23544012432441,0.141775011783466
"Gene754",-0.473713616056548,0.307192407315597
"Gene755",-1.08419469134973,0.855070736724883
"Gene756",-1.10424059876716,0.393134051701054
"Gene757",0.636611791725358,0.852312683360651
"Gene758",-0.106382460929482,0.52522110613063
"Gene759",0.280573664680128,0.516174978809431
"Gene760",-0.180678245524252,0.782884062733501
"Gene761",-0.538900537758326,0.750132745597512
"Gene762",0.814905905771955,0.0834668886382133
"Gene763",-0.823455046771032,0.848758959211409
"Gene764",2.12488060153897,0.552309239283204
"Gene765",1.36492348257298,0.829756810097024
"Gene766",-0.836136127662268,0.822762133786455
"Gene767",-1.04355422080175,0.0682645863853395
"Gene768",0.293111685734328,0.178104590624571
"Gene769",1.06031953639873,0.521149359643459
"Gene770",-1.01844847684589,0.0364369251765311
"Gene771",-0.103855041257261,0.31622089096345
"Gene772",-0.128087372733623,0.201830070000142
"Gene773",-0.0163891526179772,0.576264571165666
"Gene774",-1.776327354153,0.677229046355933
"Gene775",-0.104599087197891,0.277370677795261
"Gene776",0.386840269275368,0.202556443633512
"Gene777",-2.80145224253647,0.413546076277271
"Gene778",0.359235636294534,0.0206720777787268
"Gene779",-0.0381390283214758,0.337906723376364
"Gene780",1.42174461517819,0.105416047386825
"Gene781",1.08147789902492,0.398812815546989
"Gene782",0.462748662902854,0.416717359796166
"Gene783",0.751354179490611,0.284728670492768
"Gene784",-0.704338364481236,0.663860424421728
"Gene785",-0.433484868617441,0.62634347518906
"Gene786",0.476093274267657,0.385412559611723
"Gene787",2.18057669831021,0.556080892682076
"Gene788",-0.575263226831535,0.407607129542157
"Gene789",-0.987301117329293,0.185383637435734
"Gene790",0.604481017012466,0.788068052148446
"Gene791",0.0756906771019889,0.602463315008208
"Gene792",0.317101340375507,0.506621550302953
"Gene793",-0.149306338058839,0.432002912042663
"Gene794",1.30256255441775,0.487651863601059
"Gene795",0.324744607776636,0.602527608629316
"Gene796",-0.402138501913595,0.0165999534074217
"Gene797",-1.14281867949214,0.882940431591123
"Gene798",1.15845770540072,0.765105800470337
"Gene799",-0.0865882888037434,0.499908059369773
"Gene800",-0.45542446758003,0.488852230133489
"Gene801",0.63989559354594,0.0581015250645578
"Gene802",-0.0282148042852894,0.336124754976481
"Gene803",-1.74976966044231,0.925095326965675
"Gene804",0.906046524575054,0.951189116109163
"Gene805",1.59103432563565,0.704450778197497
"Gene806",0.866942297355184,0.337954730028287
"Gene807",-0.00524646657969515,0.135894518345594
"Gene808",-0.885543068413488,0.917603689944372
"Gene809",-0.110323078370481,0.744765950366855
"Gene810",-0.550092354426866,0.552367415744811
"Gene811",1.6528817365934,0.0515213187318295
"Gene812",0.649034419326515,0.736243056831881
"Gene813",0.667371768166388,0.88846248225309
"Gene814",0.196620073414405,0.426386850420386
"Gene815",0.00923687999237115,0.563939544605091
"Gene816",2.38344766296044,0.176264304900542
"Gene817",-0.244411549601528,0.65727583412081
"Gene818",1.02471762669672,0.92570137931034
"Gene819",-0.592477597684639,0.611850264715031
"Gene820",-0.0354957735586069,0.639271433698013
"Gene821",0.460241296084819,0.681272702757269
"Gene822",-1.26353281668763,0.751600587740541
"Gene823",-0.352873366911787,0.313248885562643
"Gene824",-0.0108703280055847,0.0380600327625871
"Gene825",-0.496952857160146,0.560817021876574
"Gene826",0.474576545478398,0.0638675058726221
"Gene827",0.394667167310469,0.851128704147413
"Gene828",-0.23464853924106,0.15339480061084
"Gene829",0.776757843562724,0.0927523437421769
"Gene830",0.142283037279164,0.0714351180940866
"Gene831",-0.0188050641049721,0.673736268188804
"Gene832",-0.0303549829855124,0.774430071702227
"Gene833",0.162600987793356,0.131336830090731
"Gene834",-0.247577655035761,0.775331037119031
"Gene835",1.5403321880798,0.913920036284253
"Gene836",-0.882235620627458,0.460181452799588
"Gene837",0.0926898490884515,0.468180461553857
"Gene838",0.103614201065967,0.0907182425726205
"Gene839",1.77816306765568,0.225446744356304
"Gene840",-0.138099512899032,0.90561697515659
"Gene841",2.36693029967137,0.24555800925009
"Gene842",-2.4512761639842,0.250109504209831
"Gene843",-1.3100176692168,0.478026410099119
"Gene844",-0.346652982740616,0.838876129826531
"Gene845",-0.660715387911765,0.546665747649968
"Gene846",-2.35088684316718,0.842035841196775
"Gene847",0.935007079593215,0.302325326018035
"Gene848",2.21618560297768,0.59402472502552
"Gene849",-2.02471759005269,0.633408677764237
"Gene850",-0.424432152350423,0.0278952261433005
"Gene851",-0.648878651646534,0.149446935858577
"Gene852",0.428410826262535,0.753315935144201
"Gene853",-1.40225456086699,0.902663842774928
"Gene854",0.775684545852206,0.509249740513042
"Gene855",0.467591222854783,0.652602731250226
"Gene856",0.477536991055644,0.605449265800416
"Gene857",-0.262984234880381,0.888011588016525
"Gene858",-0.307512834691194,0.355182938044891
"Gene859",0.0604003517367721,0.21438555419445
"Gene860",-1.20967915775317,0.856133435154334
"Gene861",0.0363619175019976,0.0449226866476238
"Gene862",-0.0303744360336357,0.0169608586002141
"Gene863",0.448542027977565,0.929911339655519
"Gene864",-1.36331777087376,0.448759087361395
"Gene865",1.56375796018239,0.536070795729756
"Gene866",0.900482440163616,0.137375863734633
"Gene867",1.88680768809262,0.917361849686131
"Gene868",1.20164933034166,0.9639414800331
"Gene869",-1.08522668355146,0.13118721684441
"Gene870",-1.9323276537194,0.639139082748443
"Gene871",2.20756035065278,0.205938234226778
"Gene872",-0.453596663891821,0.0472011158708483
"Gene873",1.053483228991,0.300236890325323
"Gene874",-1.7555680784026,0.929549671709538
"Gene875",-0.840106970161216,0.1106881510932
"Gene876",0.350143542958431,0.354691931046546
"Gene877",-0.839654077012623,0.989774787100032
"Gene878",2.05452601250117,0.872333975275978
"Gene879",-1.04583666778572,0.627622943604365
"Gene880",0.319023619346531,0.0909478850662708
"Gene881",0.0767281386259488,0.77484444482252
"Gene882",-1.75269067006993,0.966598012717441
"Gene883",-0.089274137391139,0.150630317861214
"Gene884",0.309872401852015,0.647180680651218
"Gene885",-0.745762804247506,0.0743385178502649
"Gene886",1.54513796318079,0.480804892955348
"Gene887",0.321158464194504,0.0765599955338985
"Gene888",-1.44357783745444,0.129497238900512
"Gene889",0.990157299891908,0.007408402627334
"Gene890",-1.69627206669496,0.089131262851879
"Gene891",-1.85387595982844,0.395566435763612
"Gene892",-1.80033166938272,0.673790745204315
"Gene893",0.685093959968446,0.385898214532062
"Gene894",0.740725797169447,0.692561469273642
"Gene895",-0.281736596231832,0.244524105452001
"Gene896",-0.0848638037025688,0.416294501628727
"Gene897",0.496648086746916,0.52536485530436
"Gene898",-1.54911937764205,0.752193985506892
"Gene899",0.749691213736115,0.509731630794704
"Gene900",-0.685003526983421,0.869944710051641
"Gene901",1.36388704486366,0.417022055480629
"Gene902",0.862512452576424,0.539431472774595
"Gene903",-1.89500444544648,0.354078405536711
"Gene904",-0.664416568275888,0.277837249217555
"Gene905",-0.712112131675427,0.479385428596288
"Gene906",-1.99139231558517,0.606356554897502
"Gene907",0.579889784178381,0.0705417054705322
"Gene908",-0.778090990388309,0.826832753140479
"Gene909",-0.38590132663648,0.514630107209086
"Gene910",-0.458399523409483,0.449613558826968
"Gene911",0.975929421822326,0.278104579774663
"Gene912",-0.473817849580004,0.723786649061367
"Gene913",0.833941690513688,0.0399640100076795
"Gene914",1.51151337772551,0.252532147802413
"Gene915",2.12191303518924,0.686284423340112
"Gene916",-0.626073563301955,0.364910894306377
"Gene917",0.148580183596034,0.49926917324774
"Gene918",1.1168224555918,0.979410707717761
"Gene919",-0.810646223508801,0.934193781577051
"Gene920",-0.043464101990456,0.0907056399155408
"Gene921",1.67378638089528,0.709499038523063
"Gene922",0.0901708274831138,0.686112792696804
"Gene923",-0.890374730349967,0.779621803434566
"Gene924",-0.969067493445103,0.92939478601329
"Gene925",0.617108456368356,0.282515448983759
"Gene926",1.15294852900793,0.7160482944455
"Gene927",-2.45561141184497,0.199398074299097
"Gene928",0.962781229032762,0.375889039598405
"Gene929",-0.481636499670622,0.327213674783707
"Gene930",-0.408485525566669,0.342242631362751
"Gene931",1.68486055813961,0.888979153009132
"Gene932",1.60107520984303,0.997385545866564
"Gene933",-0.384632049275414,0.385638030478731
"Gene934",-0.370203461704318,0.828546763164923
"Gene935",-1.34689331827916,0.111779975006357
"Gene936",-0.495229942077888,0.230004546931013
"Gene937",0.0933840860915254,0.35198514838703
"Gene938",0.352379825283802,0.683133626589552
"Gene939",1.42879938372436,0.620214997325093
"Gene940",0.510953116251772,0.857438683044165
"Gene941",-0.547620160227437,0.0550649990327656
"Gene942",0.17740750896414,0.409629269037396
"Gene943",-0.913333365606628,0.35500200279057
"Gene944",-0.729132423294952,0.671059564454481
"Gene945",0.54015075205703,0.804118354106322
"Gene946",-1.41762576120379,0.423036828404292
"Gene947",1.33143252419897,0.0230645360425115
"Gene948",1.64181396741476,0.108417556853965
"Gene949",-0.154037458363569,0.993617475032806
"Gene950",-0.260782915958376,0.565946688642725
"Gene951",-0.423745686625708,0.444911282276735
"Gene952",-0.713646834616934,0.798923949711025
"Gene953",0.241416754087819,0.0387202373240143
"Gene954",-1.16482769620885,0.454661840107292
"Gene955",-1.04723350997592,0.895142249297351
"Gene956",-0.550820752132954,0.955986532615498
"Gene957",0.00404109177984262,0.382939611561596
"Gene958",-0.0727649230931954,0.125509608769789
"Gene959",-1.76875148541627,0.120275206165388
"Gene960",0.598387787814438,0.565153911476955
"Gene961",-0.203589277391111,0.437802452361211
"Gene962",-1.08982480613106,0.66229375754483
"Gene963",-0.401871844215812,0.419935145415366
"Gene964",0.966887314619981,0.697993667097762
"Gene965",-0.966687033918303,0.209051706362516
"Gene966",0.191847130091417,0.695221588946879
"Gene967",1.60603041217848,0.645962596638128
"Gene968",2.29309984645806,0.306172679411247
"Gene969",0.352620176653252,0.575910449493676
"Gene970",-0.402232047763942,0.0330942133441567
"Gene971",-0.410558755167268,0.543162745889276
"Gene972",1.07626080196485,0.236372115788981
"Gene973",0.244155225600965,0.6340981668327
"Gene974",0.989626229453173,0.376033491455019
"Gene975",0.236285057198653,0.119413848267868
"Gene976",-0.180621453382705,0.542575527448207
"Gene977",-0.967159587000388,0.74101653159596
"Gene978",-0.647773391436544,0.635357078164816
"Gene979",-0.026000051384355,0.465946760727093
"Gene980",-1.46973771390604,0.71087464177981
"Gene981",-2.69049916625954,0.489506504498422
"Gene982",0.86070115775561,0.486838418524712
"Gene983",0.246305744438347,0.904325476847589
"Gene984",-0.718407430818555,0.487071090145037
"Gene985",-0.945968952342579,0.650640334235504
"Gene986",0.415137413217964,0.467056445078924
"Gene987",1.67423872097841,0.308256813790649
"Gene988",0.196452577669733,0.0390516330953687
"Gene989",0.143922509846477,0.323273157002404
"Gene990",0.379904901774326,0.415958508616313
"Gene991",-0.567615202087785,0.793409639270976
"Gene992",0.266260296556885,0.599245951510966
"Gene993",1.23637978467949,0.857171005802229
"Gene994",-2.52931580008208,0.422926676925272
"Gene995",-1.07369980501598,0.870103675639257
"Gene996",0.424386196249626,0.399340535746887
"Gene997",0.0652331538953215,0.634630890097469
"Gene998",-1.29329549562618,0.123717717593536
"Gene999",-0.670473467290523,0.379794737556949
"Gene1000",1.54700423844621,0.339909290429205
