"Gene","log2FC","p_value"
"Gene617",1.08969743120627,0.33811771706678
"Gene618",0.64610911146677,0.547403438482434
"Gene619",-0.197372005659836,0.575708517571911
"Gene620",-1.17059715623436,0.638586287852377
"Gene621",-0.58500579960495,0.691076433751732
"Gene622",0.32736109790624,0.921787698986009
"Gene623",0.592046351074963,0.225077317096293
"Gene624",-1.17706439758227,0.90583495888859
"Gene625",-0.730551293116705,0.505859512835741
"Gene626",0.0487363969210882,0.677525054197758
"Gene627",1.38032400806742,0.47875424195081
"Gene628",0.241253698995288,0.50930359121412
"Gene629",-0.434170050173583,0.818550603231415
"Gene630",-0.675251275675777,0.252395265037194
"Gene631",2.05468974911567,0.779387054499239
"Gene632",1.50026742379807,0.494828588562086
"Gene633",-0.78573916498878,0.318301742430776
"Gene634",-0.817182253826408,0.129240853479132
"Gene635",0.645620771563835,0.292749525979161
"Gene636",-1.06208342871218,0.734828408807516
"Gene637",-0.0164673627506362,0.839259704342112
"Gene638",-0.060705665097212,0.763369637075812
"Gene639",-0.371618243718008,0.71998158772476
"Gene640",0.601171397137249,0.340130073484033
"Gene641",1.54355554606313,0.2082215892151
"Gene642",-0.670810241190768,0.678164460463449
"Gene643",0.681735160281399,0.872736104764044
"Gene644",0.869384725328057,0.150985088432208
"Gene645",1.82713261168029,0.555273272562772
"Gene646",1.33931271462989,0.0699693695642054
"Gene647",0.0969815513133205,0.300324901938438
"Gene648",0.664712882715425,0.704353131819516
"Gene649",-1.12829289775596,0.967805630760267
"Gene650",-0.0831015762008543,0.0267733237706125
"Gene651",-0.955864784093446,0.439833659911528
"Gene652",1.57506594084209,0.99091279390268
"Gene653",-0.930511841694725,0.383471098029986
"Gene654",-0.137662697108111,0.152328613214195
"Gene655",0.0605865090187231,0.155611929250881
"Gene656",0.378020036724164,0.446637900080532
"Gene657",0.437443514918101,0.309063632041216
"Gene658",-2.11619041832561,0.0051482398994267
"Gene659",0.932264421708713,0.316927625099197
"Gene660",-1.93795576213057,0.133286597207189
"Gene661",-1.62320201578476,0.51926446869038
"Gene662",0.477576442881892,0.43616055091843
"Gene663",1.8552731147087,0.238757010549307
"Gene664",-0.810490131444364,0.110141981625929
"Gene665",0.892839722140666,0.643420446664095
"Gene666",0.141414623950262,0.974993083393201
"Gene667",-0.198451401554799,0.69796910462901
"Gene668",-0.38198428327353,0.165997445117682
"Gene669",-1.12700164045755,0.774982886156067
"Gene670",0.247976880472455,0.118864626390859
"Gene671",-0.855808944601566,0.163355553522706
"Gene672",1.42736510419374,0.503737362800166
"Gene673",0.497346413187115,0.363640880677849
"Gene674",-0.103048258774801,0.329405696829781
"Gene675",0.209429017171055,0.0220867155585438
"Gene676",-1.69670744343292,0.695524403359741
"Gene677",0.101787120250976,0.164016669616103
"Gene678",1.96074218398255,0.739972216775641
"Gene679",1.13219773135704,0.442264001118019
"Gene680",-1.08892131973837,0.486254369374365
"Gene681",-1.6889122726554,0.228986836737022
"Gene682",0.251383352205121,0.797604026971385
"Gene683",1.28092116077983,0.750267119146883
"Gene684",0.751313366823504,0.082632873672992
"Gene685",-0.0724211392695058,0.625372676877305
"Gene686",-0.717991507125325,0.83696889388375
"Gene687",-0.220545389529526,0.981967583298683
"Gene688",-2.09348412779245,0.661687753628939
"Gene689",-0.29668332548537,0.457113518612459
"Gene690",-2.44388239837626,0.466902422253042
"Gene691",-0.0576351497522178,0.925522900186479
"Gene692",-0.542205265381443,0.296448688954115
"Gene693",0.166567382352123,0.132112710969523
"Gene694",0.420528838650453,0.928322604391724
"Gene695",0.383335143278396,0.350830286275595
"Gene696",-1.75044994307446,0.776904106605798
"Gene697",0.84832030972113,0.946014351444319
"Gene698",0.579216639511287,0.761331246467307
"Gene699",1.13068165563257,0.9775948561728
"Gene700",0.386588855794782,0.591918530175462
"Gene701",0.730569389620438,0.517642120830715
"Gene702",-0.01726698409673,0.559705242747441
"Gene703",0.0968645862065097,0.342981767840683
"Gene704",-0.426006175291007,0.342778095277026
"Gene705",-0.56864805255666,0.173622418893501
"Gene706",-1.03432268914855,0.541266908403486
"Gene707",-1.20937730250597,0.653105969307944
"Gene708",-0.677952490762402,0.157949889078736
"Gene709",-0.172218431564015,0.400481109274551
"Gene710",-0.264200388086728,0.710125503595918
"Gene711",1.43587998765606,0.108965458581224
"Gene712",1.36185861004905,0.120356576982886
"Gene713",-0.226407793721896,0.663456291193143
"Gene714",-1.24548334095644,0.863593839108944
"Gene715",-0.97198201296851,0.753926531178877
"Gene716",-1.00251890476608,0.00766727793961763
"Gene717",-1.2347824308781,0.32227603206411
"Gene718",-1.47426984998144,0.712882393505424
"Gene719",0.977124783386731,0.499491440365091
"Gene720",-0.250624975306398,0.836474171141163
"Gene721",-0.718563533135427,0.833905114792287
"Gene722",-0.328250034602549,0.605697630438954
"Gene723",1.17210457915144,0.438695883378386
"Gene724",-0.173234858669266,0.888881860533729
"Gene725",0.707090590607329,0.99202435137704
"Gene726",-1.74213732880367,0.103686494985595
"Gene727",-0.656965820635895,0.711642526322976
"Gene728",-0.0751348165276169,0.752095720265061
"Gene729",1.51698760078172,0.121933214832097
"Gene730",0.778441338934829,0.247974040685222
"Gene731",-1.30078680932398,0.492422080598772
"Gene732",-0.517842316739322,0.918066597776487
"Gene733",0.000936118681648694,0.511426521698013
"Gene734",-0.715036659780626,0.643644844880328
"Gene735",1.3888385897402,0.217463633278385
"Gene736",0.912947208812082,0.234928009333089
"Gene737",0.17265140120823,0.832249893806875
"Gene738",0.308775135263673,0.486323951045051
"Gene739",-0.359024233356252,0.936655186349526
"Gene740",0.893564460434589,0.101634788326919
"Gene741",-0.914489556725315,0.579517036210746
"Gene742",-1.40598773392009,0.809629279188812
"Gene743",-0.53301988434781,0.386272770119831
"Gene744",1.55267281039009,0.783470646711066
"Gene745",-0.374391947264858,0.0874134206678718
"Gene746",0.0765170627965308,0.937177636427805
"Gene747",-1.19034015750382,0.410893592052162
"Gene748",-1.2340615118449,0.826738435775042
"Gene749",-0.691828891169933,0.283930489560589
"Gene750",0.298344752145884,0.47510357783176
"Gene751",-0.537166530397158,0.86821062094532
"Gene752",1.19427071608322,0.72588889952749
"Gene753",-0.652220570624754,0.566884706960991
"Gene754",-1.0673605687189,0.976778979878873
"Gene755",-0.36685762677494,0.761022210353985
"Gene756",0.990300566021933,0.628071262734011
"Gene757",-1.54924970679345,0.591973420465365
"Gene758",-0.534100610659419,0.576489732600749
"Gene759",-0.00377641934394718,0.621719575487077
"Gene760",-0.0888206463201207,0.627805664669722
"Gene761",1.10255390567292,0.336942658759654
"Gene762",-1.868371463696,0.922643304569647
"Gene763",0.583666944779735,0.682386360829696
"Gene764",-1.44449623181862,0.783939838409424
"Gene765",-0.780357063247975,0.908656947081909
"Gene766",0.242937640545793,0.431747818831354
"Gene767",1.02843377386762,0.0985411154106259
"Gene768",1.37881884930329,0.644593874923885
"Gene769",-0.170129871684223,0.565572357038036
"Gene770",-1.66516092026436,0.926301679806784
"Gene771",0.76277780764795,0.895406901370734
"Gene772",0.512317449923834,0.744782817550004
"Gene773",-0.884079098653819,0.900152709335089
"Gene774",0.588870372642054,0.0869349224958569
"Gene775",0.656533076535551,0.22481999010779
"Gene776",1.43733182995204,0.271563629619777
"Gene777",1.23921926898609,0.450597741641104
"Gene778",-0.236813479863644,0.643195878248662
"Gene779",0.538338270639028,0.28066256432794
"Gene780",-1.05217073825257,0.854316479992121
"Gene781",0.126711816354446,0.330622611567378
"Gene782",0.452229927814997,0.577727462630719
"Gene783",-0.637742648140023,0.880843556020409
"Gene784",0.164141484398121,0.564713890431449
"Gene785",1.11567681248907,0.0587723015341908
"Gene786",-0.365287594532005,0.415550723206252
"Gene787",-1.06676329520138,0.994052541675046
"Gene788",0.497859603939967,0.522167458664626
"Gene789",-0.344733747633892,0.582453624112532
"Gene790",0.0409380784639914,0.80327313253656
"Gene791",0.223903900214912,0.359000087017193
"Gene792",-0.0779967032635009,0.986184927169234
"Gene793",-1.26530642350094,0.877554102800786
"Gene794",1.39188777765039,0.318758325884119
"Gene795",0.0271580159362547,0.799485278781503
"Gene796",-2.17953942160832,0.255559699144214
"Gene797",0.380522179464705,0.64480653218925
"Gene798",-0.403990189201929,0.794325791997835
"Gene799",2.06509771953456,0.39012203947641
"Gene800",-0.228575131713231,0.672083974350244
"Gene801",-1.09125703419267,0.758707226486877
"Gene802",-0.858611458215019,0.177589428145438
"Gene803",0.854341645241777,0.398471070919186
"Gene804",1.04587758589674,0.770934252301231
"Gene805",0.288189715714264,0.179535805946216
"Gene806",-1.11900718763861,0.392203128430992
"Gene807",0.226858397449689,0.355284739751369
"Gene808",0.552486028100956,0.684016578830779
"Gene809",-0.650605518137331,0.833380864467472
"Gene810",-0.379551605625918,0.549794561229646
"Gene811",0.397519704885781,0.227526240516454
"Gene812",-1.35939521577459,0.912522773258388
"Gene813",-0.503805667906904,0.536669212393463
"Gene814",1.56345359073915,0.564136361237615
"Gene815",0.510455917205232,0.671056683873758
"Gene816",0.261940871684758,0.00642996234819293
"Gene817",1.36717233364442,0.16124269249849
"Gene818",0.156611472331141,0.582820366602391
"Gene819",-0.0659630891283856,0.845354652265087
"Gene820",0.48739594580016,0.995827008038759
"Gene821",-2.10800798952693,0.121123437769711
"Gene822",0.631897353446083,0.835586715722457
"Gene823",0.192274059039021,0.697608206653967
"Gene824",0.0996373165417965,0.890080868033692
"Gene825",1.80599537223331,0.480602941475809
"Gene826",0.227122150615575,0.550317333079875
"Gene827",-0.744228766640327,0.254996729083359
"Gene828",0.290743114135339,0.763235980411991
"Gene829",-2.33587303792081,0.157381952274591
"Gene830",1.08195898297025,0.387473531533033
"Gene831",0.818355816238249,0.0571127186995
"Gene832",-1.53819286084589,0.626312801381573
"Gene833",-0.828249039687442,0.163901516934857
"Gene834",-1.09408952546818,0.470260960049927
"Gene835",1.7855768186141,0.157984503079206
"Gene836",-1.38108295131977,0.626576551701874
"Gene837",-0.512424549243498,0.20525668701157
"Gene838",-0.117977763340686,0.154598330147564
"Gene839",0.333765211075726,0.725953405490145
"Gene840",1.12829947468831,0.855396359693259
"Gene841",0.670978183746471,0.990222456632182
"Gene842",-0.964073797502337,0.554561182390898
"Gene843",-0.472473288324746,0.758749369997531
"Gene844",0.0622487805721776,0.288552243029699
"Gene845",0.564105792982401,0.254639575025067
"Gene846",-0.44415961186254,0.473711210303009
"Gene847",-1.05431170951616,0.585807094350457
"Gene848",-0.899532163078277,0.806718004867435
"Gene849",-0.23495177366229,0.489342543762177
"Gene850",0.492954747496304,0.901316045084968
"Gene851",-0.619279211556694,0.652526023797691
"Gene852",0.346856339470677,0.401415487751365
"Gene853",-1.22056710637094,0.355064850999042
"Gene854",0.260089263224689,0.231698001734912
"Gene855",0.718712423326855,0.742432931438088
"Gene856",0.809748931124813,0.844302898040041
"Gene857",-0.883709608158382,0.702193247852847
"Gene858",-1.08396939268167,0.0399690214544535
"Gene859",1.38307991370208,0.423319212859496
"Gene860",-0.24450813153837,0.378502365201712
"Gene861",-1.92141463912572,0.92790216463618
"Gene862",-1.8481542533012,0.83939094026573
"Gene863",0.23391561538382,0.412151813972741
"Gene864",-0.0841503329202555,0.211807947373018
"Gene865",0.89344202307874,0.355628821067512
"Gene866",0.543893423508677,0.482800809433684
"Gene867",-1.56755034023727,0.326764444122091
"Gene868",1.43557822461109,0.0431305379606783
"Gene869",-0.504750461326713,0.464326309273019
"Gene870",-1.08102617756058,0.533332954859361
"Gene871",-0.256517258229464,0.538522394141182
"Gene872",-0.386688179051683,0.438669768394902
"Gene873",1.40243677293976,0.0272384861018509
"Gene874",0.166611386876356,0.865739130880684
"Gene875",-0.0630241393901579,0.967289015185088
"Gene876",-0.461136103807096,0.526990575715899
"Gene877",0.246826164846082,0.304846801795065
"Gene878",0.374021877873059,0.36517096334137
"Gene879",-0.220934826293295,0.942460493184626
"Gene880",1.05902113783331,0.665190604981035
"Gene881",-0.341080462697078,0.414681047899649
"Gene882",1.39684716352286,0.00315102888271213
"Gene883",-0.528061866688341,0.574351409217343
"Gene884",0.14698212458061,0.186569386860356
"Gene885",-0.891432984246197,0.726679353509098
"Gene886",0.647480031894727,0.311254593078047
"Gene887",-1.57048317984224,0.753952545579523
"Gene888",0.341713745512704,0.584528747247532
"Gene889",-0.419599133580349,0.491378841223195
"Gene890",-0.10012916989411,0.879643619060516
"Gene891",1.10024176517096,0.276752488920465
"Gene892",0.693784979571218,0.0849963878281415
"Gene893",0.32813316817514,0.92566447914578
"Gene894",1.85939068818281,0.111895072041079
"Gene895",0.708221898278961,0.767914704745635
"Gene896",0.746372658566069,0.279854703927413
"Gene897",-1.17980434305755,0.667022054549307
"Gene898",-0.00638508252193443,0.00933502218686044
"Gene899",-0.0512635389294676,0.456469423603266
"Gene900",-0.675073582448979,0.922022365033627
"Gene901",1.09748073471626,0.521465005585924
"Gene902",0.670331324881641,0.494047767948359
"Gene903",0.213585798408757,0.237876186147332
"Gene904",-1.47816773468088,0.762368419906124
"Gene905",-0.79332538620974,0.775737385964021
"Gene906",-0.188489727178267,0.790051044896245
"Gene907",-0.970050284504905,0.943615108728409
"Gene908",0.836553247728652,0.102596403332427
"Gene909",0.116380926359168,0.912320167990401
"Gene910",0.704063943584026,0.572343581588939
"Gene911",-0.690982139976923,0.608399776974693
"Gene912",-1.05321212597689,0.674572992604226
"Gene913",0.873783202396476,0.752777698682621
"Gene914",-1.42984594530276,0.799984784331173
"Gene915",-0.331265215213781,0.23230399703607
"Gene916",-0.312508402115187,0.996361590456218
"Gene917",1.31736138675194,0.28019608091563
"Gene918",1.23891109947419,0.0822626342996955
"Gene919",-1.14875369175453,0.786525097442791
"Gene920",0.14755583198783,0.295047426596284
"Gene921",0.309064781556421,0.650374073069543
"Gene922",0.210164012418782,0.632331028813496
"Gene923",-0.901338936836631,0.225314486538991
"Gene924",-1.80857215103764,0.0718143114354461
"Gene925",-1.21953430877102,0.613631523214281
"Gene926",-0.724046052154307,0.91423817910254
"Gene927",-0.537713685725046,0.37121889507398
"Gene928",-0.770151227129168,0.970577302388847
"Gene929",0.895578584731788,0.436721385456622
"Gene930",-0.372764257196708,0.868325125891715
"Gene931",-0.355463905013111,0.767801493406296
"Gene932",1.48932421324521,0.550265089608729
"Gene933",-0.411597586672908,0.884627089602873
"Gene934",1.11318133684247,0.442596122389659
"Gene935",-0.918948995078517,0.693710806313902
"Gene936",0.74722912786636,0.46528298757039
"Gene937",0.717367573852971,0.277601515641436
"Gene938",-1.44269281285493,0.282775583676994
"Gene939",-0.889833681344086,0.613793229917064
"Gene940",-0.492642295180691,0.506395723903552
"Gene941",-0.636983543225557,0.746399951167405
"Gene942",-1.02748464574477,0.326991155743599
"Gene943",-0.437108157001712,0.253001188626513
"Gene944",1.01058234884159,0.81979297939688
"Gene945",0.303743429404887,0.732887336285785
"Gene946",0.650762540365382,0.808530424721539
"Gene947",-2.39222718326622,0.994298023870215
"Gene948",-0.350476809648384,0.423351052915677
"Gene949",0.0437114942897347,0.355308386264369
"Gene950",-1.09895240328032,0.180239978479221
"Gene951",0.905308855057024,0.0256161298602819
"Gene952",0.599060164974075,0.580537038622424
"Gene953",-1.5232312188267,0.915431149303913
"Gene954",-1.44537467494274,0.358502880204469
"Gene955",-0.0200703551733804,0.30140192178078
"Gene956",-0.0953724379763927,0.490148503566161
"Gene957",-0.889092922111375,0.102819281397387
"Gene958",-1.51984059510646,0.841166649013758
"Gene959",-0.862887109797755,0.410062899813056
"Gene960",0.292462884628097,0.557457999326289
"Gene961",1.34077755723853,0.399985651252791
"Gene962",1.84258112071808,0.342016364913434
"Gene963",1.51827542035849,0.507289948407561
"Gene964",0.473770294148664,0.735057455254719
"Gene965",1.378338508704,0.356615249998868
"Gene966",1.31320847213194,0.351388667011634
"Gene967",0.147598474283527,0.428276779828593
"Gene968",-1.40584472861836,0.160884954966605
"Gene969",1.57170243969515,0.582694946555421
"Gene970",-0.175440331852544,0.0216365624219179
"Gene971",-0.967802074423627,0.283370352350175
"Gene972",-0.280072668809218,0.21687346091494
"Gene973",-0.615103766757395,0.361499243648723
"Gene974",2.21013421607757,0.824579683830962
"Gene975",1.13301805398294,0.0564058059826493
"Gene976",-0.0120697540937443,0.0128059759736061
"Gene977",0.960668299812824,0.883213863009587
"Gene978",2.33495023806695,0.719748117728159
"Gene979",-0.199367209034939,0.761347028426826
"Gene980",2.36927766607592,0.0108415915165097
"Gene981",-0.209519657683506,0.914090648293495
"Gene982",0.729351693184344,0.00444180145859718
"Gene983",-0.887190256339145,0.729087526677176
"Gene984",-0.799918913835033,0.910550349857658
"Gene985",-0.583773344756027,0.948040587361902
"Gene986",1.70344867303683,0.528306459775195
"Gene987",-0.22556251144768,0.773188114631921
"Gene988",-0.408133104884513,0.142819459550083
"Gene989",0.613034625462259,0.892245108261704
"Gene990",-0.975625866576021,0.188577668275684
"Gene991",2.41372755608595,0.941912597045302
"Gene992",0.453773657719417,0.894972270121798
"Gene993",2.26712159085597,0.114524701843038
"Gene994",0.393340708992249,0.864338643383235
"Gene995",-0.0508077056330132,0.457448082976043
"Gene996",-0.133547045279671,0.892481728456914
"Gene997",-0.446549297486567,0.953218212816864
"Gene998",0.0978253109172416,0.465677670203149
"Gene999",0.528093185998888,0.753430624725297
"Gene1000",0.863195703516079,0.961326083168387
